Symbol,Description,Local Symbol,IPO Date,Category1,Category2,Category3,GICS Sector,ISIN,SEDOL,Market Cap,Currency,Actions
TT:3006,Elite Semiconductor Memory Technology Inc,3006,3/6/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003006003,6443386,"37,876,805,632",TWD,Analyze
TT:5264,Casetek Holdings Limited,5264,1/24/2013,Global Equity,Common stocks,Emerging markets,Information Technology,KYG193031096,B8Y6W58,"36,251,631,616",TWD,Analyze
TT:6005,Capital Securities Corporation,6005,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0006005002,6156673,"35,711,471,616",TWD,Analyze
TT:2388,"VIA Technologies, Inc",2388,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002388006,6146823,"35,548,151,808",TWD,Analyze
TT:6269,"Flexium Interconnect, Inc",6269,9/24/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006269004,6683416,"35,308,765,184",TWD,Analyze
TT:8150,Chipmos Technologies Inc Common Stock Twd 10,8150,4/19/2013,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008150004,B0BSM06,"35,234,779,136",TWD,Analyze
TT:3017,"Asia Vital Components Co., Ltd",3017,10/1/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003017000,6544892,"35,048,353,792",TWD,Analyze
TT:3682,"Asia Pacific Telecom Co.,Ltd",3682,2/4/2015,Global Equity,Common stocks,Emerging markets,Communication Services,TW0003682001,B6RN4B2,"35,012,489,216",TWD,Analyze
TT:2204,China Motor Corporation,2204,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002204005,6191328,"34,822,696,960",TWD,Analyze
TT:8016,Sitronix Technology Corporation,8016,12/26/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008016007,6718772,"34,162,380,800",TWD,Analyze
TT:2404,"United Integrated Services Co., Ltd",2404,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002404001,6105136,"33,733,900,288",TWD,Analyze
TT:3665,Bizlink Holding Inc,3665,4/20/2011,Global Equity,Common stocks,Emerging markets,Industrials,KYG114741062,B5SG8Y4,"33,689,880,576",TWD,Analyze
TT:6456,GENERAL INTERFACE SOLUTION GIS HOL,6456,6/17/2015,Global Equity,Common stocks,Emerging markets,Information Technology,KYG3808R1011,BXNPSQ4,"33,118,119,936",TWD,Analyze
TT:2101,"NanKang Rubber Tire Corp., Ltd",2101,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002101003,6621427,"33,115,486,208",TWD,Analyze
TT:3576,"United Renewable Energy Co., Ltd",3576,1/13/2009,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003576005,B284BT3,"33,024,647,168",TWD,Analyze
TT:2855,President Securities Corporation,2855,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002855004,6154622,"32,974,548,992",TWD,Analyze
TT:3545,"FocalTech Systems Co., Ltd",3545,7/4/2007,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003545000,B1Z81M4,"32,368,244,736",TWD,Analyze
TT:3005,Getac Technology Corporation,3005,2/27/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003005005,6439620,"32,274,040,832",TWD,Analyze
TT:3016,Episil-Precision Inc,3016,12/26/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003016002,6568041,"32,043,431,936",TWD,Analyze
TT:2103,TSRC Corporation,2103,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0002103009,6870876,"31,872,405,504",TWD,Analyze
TT:1773,Shiny Chemical Industrial Company Limited,1773,3/4/2009,Global Equity,Common stocks,Emerging markets,Unknown,TW0001773000,B2NWD18,"31,600,001,024",TWD,Analyze
TT:3515,ASRock Inc,3515,11/9/2007,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003515003,B1FGXJ9,"31,350,210,560",TWD,Analyze
TT:6412,Chicony Power Technology Co Ltd Common Stock Twd,6412,3/12/2013,Global Equity,Common stocks,Emerging markets,Industrials,TW0006412000,B97NLT0,"31,214,981,120",TWD,Analyze
TT:5434,"TOPCO Scientific Co., Ltd",5434,5/26/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0005434005,6254083,"31,161,550,848",TWD,Analyze
TT:1409,Shinkong Synthetic Fibers Corporation,1409,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001409001,6804886,"31,064,303,616",TWD,Analyze
TT:3042,TXC CORP.,3042,8/28/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003042008,6336248,"30,789,844,992",TWD,Analyze
TT:2607,Evergreen International Storage & Transport Corporation,2607,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002607009,6324511,"30,626,918,400",TWD,Analyze
TT:2451,"Transcend Information, Inc",2451,5/7/2001,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002451002,6350497,"30,592,122,880",TWD,Analyze
TT:2504,"Goldsun Building Materials Co., Ltd",2504,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0002504008,6375564,"30,363,502,592",TWD,Analyze
TT:6196,Marketech International Corp,6196,5/25/2004,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006196009,6546887,"30,169,468,928",TWD,Analyze
TT:2903,"Far Eastern Department Stores, Ltd",2903,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002903002,6331373,"30,146,822,144",TWD,Analyze
TT:1304,USI Corporation,1304,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001304004,6919003,"30,131,632,128",TWD,Analyze
TT:6756,VIA Labs. Inc.,6756,12/20/2019,Global Equity,Common stocks,Emerging markets,Information Technology,,BJRBJT0,"30,071,250,944",TWD,Analyze
TT:2481,Pan Jit International Inc,2481,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002481009,6202996,"29,923,561,472",TWD,Analyze
TT:6285,Wistron NeWeb Corporation,6285,9/23/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006285000,6682598,"29,702,195,200",TWD,Analyze
TT:9933,CTCI CORP.,9933,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0009933002,6239187,"29,553,563,648",TWD,Analyze
TT:1909,"Long Chen Paper Co., Ltd",1909,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001909000,6524236,"29,322,985,472",TWD,Analyze
TT:2634,Aerospace Industrial Development,2634,8/25/2014,Global Equity,Common stocks,Emerging markets,Unknown,TW0002634003,B6TJTG8,"28,067,635,200",TWD,Analyze
TT:1503,Shihlin Electric & Engineering Corporation,1503,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0001503001,6804198,"27,559,419,904",TWD,Analyze
TT:2106,Kenda Rubber Industrial Co. Ltd,2106,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002106002,6489636,"27,464,181,760",TWD,Analyze
TT:1313,UPC Technology Corporation,1313,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001313005,6918657,"27,266,476,032",TWD,Analyze
TT:2351,SDI Corporation,2351,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002351004,6792431,"27,047,790,592",TWD,Analyze
TT:1723,China Steel Chemical Corporation,1723,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001723005,6136318,"26,581,174,272",TWD,Analyze
TT:1507,"Yungtay Engineering Co., Ltd",1507,1/29/2007,Global Equity,Common stocks,Emerging markets,Industrials,TW0001507002,6988694,"26,360,504,320",TWD,Analyze
TT:6257,Sigurd Microelectronics Corporation,6257,8/26/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006257009,6672964,"26,239,721,472",TWD,Analyze
TT:3596,Arcadyan Technology Corporation,3596,3/12/2009,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003596003,B28SKW1,"26,156,331,008",TWD,Analyze
TT:2340,Opto Tech Corporation,2340,1/4/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002340007,6664723,"26,106,468,352",TWD,Analyze
TT:6670,Fusheng Precision Ltd,6670,11/30/2017,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0006670003,BD2BR77,"25,943,939,072",TWD,Analyze
TT:9958,"Century Iron and Steel Industrial Co.,Ltd",9958,3/13/2008,Global Equity,Common stocks,Emerging markets,Materials,TW0009958009,B1LJ5C9,"25,865,504,768",TWD,Analyze
TT:1312,Grand Pacific Petrochemical Corporation,1312,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001312007,6381237,"25,560,975,360",TWD,Analyze
TT:9940,SINYI REALTY INC.,9940,9/21/2001,Global Equity,Common stocks,Emerging markets,Real Estate,TW0009940007,6193915,"25,458,063,360",TWD,Analyze
TT:2867,"Mercuries Life Insurance Co., Ltd",2867,10/2/2012,Global Equity,Common stocks,Emerging markets,Financials,TW0002867009,B6S2Z37,"25,410,058,240",TWD,Analyze
TT:3010,Wah Lee Industrial Corp,3010,7/24/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003010005,6290355,"25,371,934,720",TWD,Analyze
TT:8070,Chang Wah Electromaterials Inc,8070,1/2/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008070004,6698636,"25,163,794,432",TWD,Analyze
TT:4915,Primax Electronics Ltd,4915,10/2/2012,Global Equity,Common stocks,Emerging markets,Information Technology,TW0004915004,B5M70F8,"25,130,518,528",TWD,Analyze
TT:2548,"Huaku Development Co., Ltd",2548,8/28/2002,Global Equity,Common stocks,Emerging markets,Real Estate,TW0002548005,6275459,"25,063,493,632",TWD,Analyze
TT:2456,Chilisin Electronics Corp,2456,9/28/2001,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002456001,6396770,"24,967,587,840",TWD,Analyze
TT:1905,Chung Hwa Pulp Corporation,1905,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001905008,6196538,"24,835,436,544",TWD,Analyze
TT:9938,Taiwan Paiho Limited,9938,1/17/2001,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0009938001,6320832,"24,462,843,904",TWD,Analyze
TT:2104,"International CSRC Investment Holdings Co., Ltd",2104,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0002104007,6191265,"24,298,473,472",TWD,Analyze
TT:2393,"Everlight Electronics Co., Ltd",2393,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002393006,6094922,"24,120,580,096",TWD,Analyze
TT:3019,"Asia Optical Co., Inc",3019,8/28/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003019006,6295866,"24,032,681,984",TWD,Analyze
TT:4927,Apex International Co. Ltd.,4927,10/18/2011,Global Equity,Common stocks,Emerging markets,Information Technology,KYG0407M1033,,"23,932,188,672",TWD,Analyze
TT:1536,HOTA INDUSTRIAL MFG. CO. LTD.,1536,3/31/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0001536001,6246251,"23,926,740,992",TWD,Analyze
TT:6202,Holtek Semiconductor Inc,6202,9/28/2004,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006202005,6548980,"23,860,723,712",TWD,Analyze
TT:2820,China Bills Finance Corporation,2820,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002820008,6198954,"23,636,097,024",TWD,Analyze
TT:2455,"Visual Photonics Epitaxy Co., Ltd",2455,1/28/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002455003,6441573,"23,483,062,272",TWD,Analyze
TT:1707,Grape King Bio Ltd,1707,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Staples,TW0001707008,6381691,"23,331,575,808",TWD,Analyze
TT:2897,O-Bank Co Ltd Common Stock Twd 10,2897,12/31/2007,Global Equity,Common stocks,Emerging markets,Financials,TW0002897006,B02JY57,"23,318,157,312",TWD,Analyze
TT:6414,Ennoconn Corporation,6414,3/11/2013,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006414006,B94NS14,"22,760,325,120",TWD,Analyze
TT:1795,Lotus Pharmaceutical Co Ltd,1795,12/16/2019,Global Equity,Comon stocks,Emerging markets,Health Care,TW0001795003,,"22,602,156,032",TWD,Analyze
TT:9907,Ton Yi Industrial Corp,9907,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0009907006,6897864,"22,502,744,064",TWD,Analyze
TT:5469,HannStar Board Corp.,5469,8/25/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0005469001,6328933,"22,485,164,032",TWD,Analyze
TT:8341,SUNNY FRIEND ENVIRONMENTAL TECHNOL,8341,3/28/2014,Global Equity,Common stocks,Emerging markets,Industrials,TW0008341009,B6RXHJ1,"22,132,750,336",TWD,Analyze
TT:8422,Cleanaway Company Limited,8422,10/4/2011,Global Equity,Common stocks,Emerging markets,Industrials,TW0008422007,B4VYX10,"22,104,264,704",TWD,Analyze
TT:2501,"Cathay Real Estate Development Co.,Ltd",2501,1/5/2000,Global Equity,Common stocks,Emerging markets,Real Estate,TW0002501004,6179733,"22,089,615,360",TWD,Analyze
TT:2231,Cub Elecparts Inc,2231,1/2/2008,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002231008,B297JM0,"22,006,018,048",TWD,Analyze
TT:8926,Taiwan Cogeneration Corporation,8926,5/11/2000,Global Equity,Common stocks,Emerging markets,Utilities,TW0008926007,6245775,"21,971,527,680",TWD,Analyze
TT:1215,"Charoen Pokphand Enterprise (Taiwan) Co., Ltd",1215,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Staples,TW0001215002,6188610,"21,921,665,024",TWD,Analyze
TT:2312,"Kinpo Electronics, Inc",2312,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002312006,6161031,"21,918,400,512",TWD,Analyze
TT:2608,Kerry TJ Logistics Company Limited,2608,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002608007,6871772,"21,808,900,096",TWD,Analyze
TT:2338,Taiwan Mask Corporation,2338,1/4/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002338001,6914967,"21,642,670,080",TWD,Analyze
TT:2206,"Sanyang Motor Co., Ltd",2206,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002206000,6787084,"21,576,161,280",TWD,Analyze
TT:2511,Prince Housing & Development Corp,2511,1/5/2000,Global Equity,Common stocks,Emerging markets,Real Estate,TW0002511003,6703165,"21,419,243,520",TWD,Analyze
TT:6533,Andes Technology Corp,6533,8/6/2015,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006533003,BWT3K58,"21,298,745,344",TWD,Analyze
TT:6214,Systex Corporation,6214,1/2/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006214000,6574037,"21,152,952,320",TWD,Analyze
TT:5534,"Chong Hong Construction Co., Ltd",5534,5/25/2004,Global Equity,Common stocks,Emerging markets,Real Estate,TW0005534002,6511788,"21,106,700,288",TWD,Analyze
TT:1308,Asia Polymer Corporation,1308,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001308005,6057204,"21,077,874,688",TWD,Analyze
TT:8112,"Supreme Electronics Co., Ltd",8112,1/2/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008112004,6728373,"21,060,628,480",TWD,Analyze
TT:4968,Richwave Technology Corp,4968,10/3/2012,Global Equity,Common stocks,Emerging markets,Information Technology,TW0004968003,B43HJN1,"20,834,449,408",TWD,Analyze
TT:3413,FOXSEMICON INTEGRATED TECHNOLOGY I,3413,12/31/2007,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003413001,B04ZR54,"20,607,666,176",TWD,Analyze
TT:9939,"Taiwan Hon Chuan Enterprise Co., Ltd",9939,3/6/2001,Global Equity,Common stocks,Emerging markets,Materials,TW0009939009,6335212,"20,605,476,864",TWD,Analyze
TT:2401,Sunplus Technology Company Limited,2401,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002401007,6084503,"20,595,224,576",TWD,Analyze
TT:8081,Global Mixed-Mode Technology Inc,8081,12/31/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008081001,B02FKB3,"20,403,501,056",TWD,Analyze
TT:1513,Chung Hsin Electric & Machinery Mfg. Corp. Ltd,1513,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0001513000,6194811,"20,248,567,808",TWD,Analyze
TT:2373,Aurora Corporation,2373,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002373008,6059998,"20,111,169,536",TWD,Analyze
TT:9802,"Fulgent Sun International (Holding) Co., Ltd",9802,10/17/2012,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,KYG368891068,B8X9CB4,"19,852,244,992",TWD,Analyze
TT:1808,"Run Long Construction Co.,Ltd",1808,2/2/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0001808004,6492816,"19,831,838,720",TWD,Analyze
TT:1305,China General Plastics Corporation,1305,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001305001,6190682,"19,697,594,368",TWD,Analyze
TT:2439,"Merry Electronics Co., Ltd",2439,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002439007,6129749,"19,556,474,880",TWD,Analyze
TT:2520,Kindom Construction Corp,2520,5/30/2006,Global Equity,Common stocks,Emerging markets,Real Estate,TW0002520004,6491329,"19,529,242,624",TWD,Analyze
TT:3703,Continental Holdings Corporation,3703,6/30/2010,Global Equity,Common stocks,Emerging markets,Industrials,TW0003703005,B58DQK7,"19,510,220,800",TWD,Analyze
TT:2362,Clevo Co,2362,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002362001,6203740,"19,286,284,288",TWD,Analyze
TT:2428,"Thinking Electronic Industrial Co., Ltd",2428,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002428000,6146629,"19,281,006,592",TWD,Analyze
TT:2328,Pan-International Industrial Corp,2328,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002328002,6669966,"19,230,636,032",TWD,Analyze
TT:1319,"Tong Yang Industry Co.,Ltd",1319,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0001319002,6898845,"19,134,279,680",TWD,Analyze
TT:2614,Eastern Media International Corporation,2614,1/4/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002614005,6331191,"19,121,543,168",TWD,Analyze
TT:2208,CSBC CORP,2208,12/23/2008,Global Equity,Common stocks,Emerging markets,Industrials,TW0002208006,B3KMM99,"19,008,454,656",TWD,Analyze
TT:6541,Tanvex Biopharma Inc Common Stock Twd 10,6541,8/13/2015,Global Equity,Common stocks,Emerging markets,Health Care,KYG8676P1037,BYQH875,"18,995,707,904",TWD,Analyze
TT:2723,Gourmet Master Co. Ltd,2723,11/22/2010,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,KYG4002A1004,B5MY7H0,"18,900,000,768",TWD,Analyze
TT:2905,MERCURIES & ASSOCIATES HOLDING LT,2905,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002905007,6580454,"18,890,041,344",TWD,Analyze
TT:1789,"ScinoPharm Taiwan, Ltd",1789,9/28/2011,Global Equity,Common stocks,Emerging markets,Health Care,TW0001789006,B58KV47,"18,819,588,096",TWD,Analyze
TT:1710,Oriental Union Chemical Corporation,1710,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0001710002,6661519,"18,750,881,792",TWD,Analyze
TT:2392,"Cheng Uei Precision Industry Co., Ltd",2392,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002392008,6175667,"18,617,241,600",TWD,Analyze
TT:2707,Formosa International Hotels Corporation,2707,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0002707007,6107574,"18,537,136,128",TWD,Analyze
TT:4142,Adimmune Corp,4142,9/29/2010,Global Equity,Common stocks,Emerging markets,Health Care,TW0004142005,B3ML0F6,"18,382,942,208",TWD,Analyze
TT:5388,Sercomm Corporation,5388,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0005388003,6156770,"18,263,721,984",TWD,Analyze
TT:3026,"Holy Stone Enterprise Co.,Ltd",3026,1/14/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003026001,6206835,"18,168,965,120",TWD,Analyze
TT:3376,"Shin Zu Shing Co., Ltd",3376,1/2/2008,Global Equity,Common stocks,Emerging markets,Industrials,TW0003376000,B02GHN7,"18,112,837,632",TWD,Analyze
TT:4551,Global Pmx Co Ltd Common Stock Twd 10,4551,1/8/2014,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0004551007,BGSGT82,"17,974,632,448",TWD,Analyze
TT:2636,T3EX Global Holdings Corp.,2636,4/23/2007,Global Equity,Common stocks,Emerging markets,Unknown,TW0002636008,B1W4PC3,"17,516,623,872",TWD,Analyze
TT:8131,"Formosa Advanced Technologies Co., Ltd",8131,10/2/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0008131004,B1HNZN6,"17,423,548,416",TWD,Analyze
TT:2856,MasterLink Securities Corporation,2856,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002856002,6562861,"17,292,021,760",TWD,Analyze
TT:6282,AcBel Polytech Inc,6282,9/9/2003,Global Equity,Common stocks,Emerging markets,Industrials,TW0006282007,6676450,"17,255,141,376",TWD,Analyze
TT:2031,Hsin Kuang Steel Co. Ltd,2031,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0002031002,6402666,"17,149,196,288",TWD,Analyze
TT:4137,Chlitina Holding Limited,4137,11/26/2013,Global Equity,Common stocks,Emerging markets,Consumer Staples,KYG211641017,BGCWLC4,"16,852,303,872",TWD,Analyze
TT:6443,TSEC Corporation,6443,9/19/2014,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006443005,BK0S597,"16,761,966,592",TWD,Analyze
TT:3014,ITE Tech. Inc,3014,10/31/2002,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003014007,6548753,"16,752,320,512",TWD,Analyze
TT:3380,Alpha Networks Inc,3380,12/21/2004,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003380002,B04C5Z1,"16,739,116,032",TWD,Analyze
TT:3673,"TPK Holding Co., Ltd",3673,10/28/2014,Global Equity,Common stocks,Emerging markets,Information Technology,KYG898431096,B5T7VM5,"16,673,223,680",TWD,Analyze
TT:1736,"Johnson Health Tech. Co., Ltd",1736,1/10/2003,Global Equity,Common stocks,Emerging markets,Consumer Discretionary,TW0001736007,6579292,"16,612,135,936",TWD,Analyze
TT:2913,Taiwan Tea Corporation,2913,1/5/2000,Global Equity,Common stocks,Emerging markets,Consumer Staples,TW0002913001,6871073,"16,590,000,128",TWD,Analyze
TT:4766,Nan Pao Resins Chemical Co Ltd,4766,7/21/2017,Global Equity,Common stocks,Emerging markets,Materials,TW0004766001,BZ3C814,"16,578,374,656",TWD,Analyze
TT:2363,Silicon Integrated Systems Corp.,2363,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002363009,6039020,"16,559,113,216",TWD,Analyze
TT:9908,The Great Taipei Gas Corporation,9908,2/14/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0009908004,6887768,"16,503,501,824",TWD,Analyze
TT:5007,San Shing Fastech Corp,5007,2/4/2015,Global Equity,Common stocks,Emerging markets,Unknown,TW0005007009,6101781,"16,457,652,224",TWD,Analyze
TT:2836,"Bank of Kaohsiung Co., Ltd",2836,1/5/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002836004,6116462,"15,880,955,904",TWD,Analyze
TT:6191,Global Brands Manufacture Ltd,6191,1/5/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0006191000,6349536,"15,604,509,696",TWD,Analyze
TT:2009,First Copper Technology Ltd,2009,5/24/1994,Global Equity,Common stocks,Emerging markets,Materials,TW0002009008,6339612,"15,463,746,560",TWD,Analyze
TT:2314,Microelectronics Technology Inc,2314,1/5/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0002314002,6588027,"15,391,890,432",TWD,Analyze
TT:1609,Ta Ya Electric Wire & Cable,1609,1/5/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0001609006,6869205,"15,332,544,512",TWD,Analyze
TT:2850,"Shinkong Insurance Co., Ltd",2850,5/24/2000,Global Equity,Common stocks,Emerging markets,Financials,TW0002850005,6254061,"15,182,022,656",TWD,Analyze
TT:9937,National Petroleum Co. Ltd.,9937,12/27/1995,Global Equity,Common stocks,Emerging markets,Unknown,TW0009937003,6632526,"15,096,750,080",TWD,Analyze
TT:9925,"Taiwan Shin Kong Security Co.,Ltd",9925,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0009925008,6792635,"15,060,876,288",TWD,Analyze
TT:9911,Taiwan Sakura Corporation,9911,1/5/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0009911008,,"14,813,300,736",TWD,Analyze
TT:2605,Sincere Navigation Corporation,2605,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002605003,6810731,"14,780,164,096",TWD,Analyze
TT:2436,"Weltrend Semiconductor, Inc",2436,1/4/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0002436003,6947714,"14,737,705,984",TWD,Analyze
TT:2355,"Chin Poon Industrial Co., Ltd",2355,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002355005,6186799,"14,627,816,448",TWD,Analyze
TT:1560,Kinik Company,1560,2/1/2005,Global Equity,Common stocks,Emerging markets,Industrials,TW0001560001,B00P963,"14,532,245,504",TWD,Analyze
TT:2457,Phihong Technology Co. Ltd.,2457,2/17/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002457009,,"14,368,624,640",TWD,Analyze
TT:2010,"Chun Yuan Steel Industry Co., Ltd",2010,1/5/2000,Global Equity,Common stocks,Emerging markets,Materials,TW0002010006,6196215,"14,345,556,992",TWD,Analyze
TT:1234,Hey-Song Corporation,1234,1/18/2000,Global Equity,Common stocks,Emerging markets,Consumer Staples,TW0001234003,6147440,"14,266,421,248",TWD,Analyze
TT:1104,Universal Cement Corporation,1104,1/5/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0001104008,6918549,"14,248,676,352",TWD,Analyze
TT:5471,"Sonix Technology Co., Ltd",5471,8/26/2003,Global Equity,Common stocks,Emerging markets,Information Technology,TW0005471007,6311580,"14,202,393,600",TWD,Analyze
TT:6230,Chaun-Choung Technology Corp,6230,1/2/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006230006,6578567,"14,117,145,600",TWD,Analyze
TT:3030,"Test Research, Inc",3030,7/30/2015,Global Equity,Common stocks,Emerging markets,Information Technology,TW0003030003,6338921,"13,724,148,736",TWD,Analyze
TT:2515,BES Engineering Corporation,2515,1/5/2000,Global Equity,Common stocks,Emerging markets,Industrials,TW0002515004,6084666,"13,716,864,000",TWD,Analyze
TT:6153,"Career Technology (Mfg.) Co., Ltd",6153,1/22/2008,Global Equity,Common stocks,Emerging markets,Information Technology,TW0006153000,6431949,"13,681,978,368",TWD,Analyze
TT:2323,CMC MAGNETICS CORP.,2323,1/5/2000,Global Equity,Common stocks,Emerging markets,Information Technology,TW0002323003,6238485,"13,674,783,744",TWD,Analyze
TT:2329,"Orient Semiconductor Electronics,Ltd",2329,1/4/2000,Global Equity,Common stocks,Emerging markets,Unknown,TW0002329000,6657488,"13,663,627,264",TWD,Analyze
TT:4739,Coremax Corporation,4739,12/13/2010,Global Equity,Common stocks,Emerging markets,Materials,TW0004739008,B4TV1T7,"13,575,012,352",TWD,Analyze
